Unique ID,Geo Type Name
411013,CD
411088,CD
169517,CD
169458,CD
823344,CD
169541,CD
169482,CD
605972,CD
173093,UHF34
211874,UHF34
173671,UHF34
410864,UHF34
410909,UHF34
410910,UHF34
173637,UHF34
742300,UHF34
173672,UHF34
174124,UHF34
174192,UHF34
649836,UHF34
174178,UHF34
649803,UHF34
669700,UHF34
669664,UHF34
174249,UHF34
173603,UHF34
173173,UHF34
547498,UHF34
173157,UHF34
334128,UHF34
173161,UHF34
547495,UHF34
211975,UHF34
174181,UHF34
649839,UHF34
211965,UHF34
669697,UHF34
334081,UHF34
649794,UHF34
174113,UHF34
334093,UHF34
334094,UHF34
649805,UHF34
173240,UHF34
669666,UHF34
334082,UHF34
174147,UHF34
173229,UHF34
649802,UHF34
334127,UHF34
669663,UHF34
649838,UHF34
669696,UHF34
173755,UHF34
605837,UHF34
173705,UHF34
411039,CD
168672,CD
334223,CD
669589,CD
649934,CD
168654,CD
179857,Borough
178404,UHF42
333967,UHF42
169321,CD
168554,CD
170442,CD
547636,CD
334224,CD
605308,CD
605320,CD
549446,CD
412661,CD
166683,CD
166766,CD
412734,CD
412733,CD
741199,CD
412114,CD
216615,CD
216616,CD
216286,CD
216285,CD
216358,CD
176514,UHF42
651000,CD
175302,UHF42
667125,UHF42
549828,UHF42
667191,UHF42
212564,UHF42
602769,UHF42
175300,UHF42
667113,UHF42
549787,UHF42
176646,UHF42
825763,UHF42
176644,UHF42
176665,UHF42
827132,UHF42
550002,CD
169367,CD
169426,CD
669860,CD
334271,CD
669896,CD
649982,CD
179758,UHF42
179854,UHF42
179827,UHF42
179740,UHF42
333979,UHF42
669811,UHF42
178419,UHF42
178503,UHF42
334012,UHF42
333958,UHF42
178403,UHF42
338249,CD
651024,CD
216614,CD
518797,UHF42
628538,UHF42
628570,UHF42
130888,UHF42
518804,UHF42
628545,UHF42
168536,CD
169303,CD
170424,CD
334260,CD
169279,CD
168512,CD
170400,CD
547600,CD
411040,CD
170341,CD
823528,CD
823349,CD
170383,CD
669939,CD
168571,CD
168453,CD
214108,CD
605895,CD
606021,CD
547728,CD
669590,CD
669826,UHF42
170242,CD
669866,CD
605336,CD
412800,CD
741265,CD
412668,CD
412667,CD
741133,CD
412074,CD
412088,CD
216309,CD
216310,CD
216466,CD
216465,CD
827113,UHF42
176595,UHF42
643326,UHF42
338252,CD
651002,CD
338266,CD
338268,CD
338278,CD
216452,CD
131516,UHF42
628544,UHF42
518801,UHF42
518812,UHF42
827584,UHF42
827586,UHF42
518822,UHF42
173739,UHF34
410878,UHF34
130421,UHF42
179771,UHF42
179776,UHF42
179810,Borough
649738,UHF42
823249,UHF42
212681,UHF42
605683,UHF42
179493,Borough
179494,Borough
605653,Borough
212674,UHF42
649681,UHF42
823285,UHF42
177950,UHF42
410776,UHF42
823287,UHF42
605705,UHF42
179583,Borough
742148,Borough
177920,UHF42
547442,UHF42
212934,UHF42
338289,CD
338276,CD
602980,CD
165779,CD
741032,UHF34
412600,UHF34
825910,UHF34
602843,UHF34
518792,UHF42
827582,UHF42
827620,UHF42
628540,UHF42
518799,UHF42
168519,CD
169286,CD
169312,CD
170433,CD
411067,CD
170348,CD
823202,CD
170374,CD
823196,CD
170350,CD
823190,CD
823501,CD
823507,CD
168486,CD
214141,CD
547620,CD
669584,CD
168462,CD
214117,CD
547626,CD
605922,CD
605928,CD
170171,CD
213938,CD
170289,CD
547400,UHF42
173709,UHF34
605813,UHF34
602711,UHF42
222506,UHF42
826336,CD
826052,CD
827042,CD
213614,CD
547653,CD
547712,CD
214145,CD
214156,CD
606039,CD
669954,CD
667629,CD
171618,UHF34
602904,UHF34
549961,UHF34
175312,UHF42
667185,UHF42
549792,UHF42
176666,UHF42
213625,CD
603078,CD
169375,CD
170260,CD
650006,CD
669920,CD
170271,CD
334202,CD
669568,CD
179725,UHF42
172225,UHF34
172191,UHF34
412567,UHF34
412570,UHF34
412603,UHF34
602876,UHF34
412599,UHF34
412569,UHF34
412556,UHF34
172157,UHF34
412614,UHF34
741079,UHF34
412566,UHF34
412601,UHF34
605769,UHF42
177299,UHF42
669734,UHF42
649703,UHF42
669798,UHF42
669849,Borough
177332,UHF42
669762,UHF42
669852,Borough
179649,Borough
177247,UHF42
669761,UHF42
411049,CD
547733,CD
605976,CD
547677,CD
547679,CD
643447,UHF34
171579,UHF34
211557,UHF34
602845,UHF34
643492,UHF34
602878,UHF34
741170,CD
826006,CD
741131,CD
172153,UHF34
827450,UHF42
130800,UHF42
827461,UHF42
130831,Borough
130801,UHF42
130830,Borough
518912,UHF42
518884,Borough
130811,UHF42
131435,UHF42
518922,UHF42
547736,CD
547607,CD
547443,UHF42
177278,UHF42
212933,UHF42
177194,UHF42
212926,UHF42
547407,UHF42
179509,Borough
669848,Borough
170206,CD
213973,CD
334222,CD
669588,CD
170306,CD
170188,CD
669883,CD
547502,UHF34
547503,UHF34
669701,UHF34
605799,UHF34
547505,UHF34
212068,UHF34
170164,CD
170282,CD
213931,CD
169498,CD
169539,CD
169480,CD
411043,CD
212809,UHF42
605708,UHF42
173232,UHF34
649796,UHF34
669705,UHF34
649810,UHF34
823447,UHF34
823435,UHF34
605812,UHF34
131522,UHF42
741197,CD
742404,CD
169298,CD
168531,CD
170419,CD
334278,CD
169485,CD
170360,CD
547656,CD
168502,CD
547748,CD
547746,CD
168618,CD
547740,CD
334198,CD
170183,CD
170301,CD
334270,CD
334276,CD
649989,CD
742403,CD
410983,CD
742409,CD
177946,UHF42
410797,UHF42
410743,UHF42
823320,UHF42
410749,UHF42
742175,UHF42
216308,CD
166820,CD
651027,CD
216446,CD
216512,CD
216302,CD
130906,UHF42
827590,UHF42
827601,UHF42
742407,CD
411052,CD
606011,CD
547683,CD
669563,CD
605943,CD
168617,CD
168499,CD
650013,CD
669925,CD
669595,CD
170298,CD
213947,CD
669856,CD
213977,CD
170210,CD
605762,UHF42
177914,UHF42
628556,UHF42
166876,CD
166817,CD
826341,CD
827044,CD
827009,CD
172137,UHF34
741019,UHF34
172138,UHF34
741034,UHF34
221820,UHF34
221791,UHF34
412051,UHF34
172141,UHF34
172107,UHF34
667399,UHF34
336631,UHF34
336619,UHF34
172667,UHF34
172599,UHF34
211659,UHF34
643494,UHF34
172085,UHF34
549890,UHF34
336666,UHF34
741021,UHF34
172070,UHF34
171628,UHF34
643449,UHF34
643461,UHF34
667339,UHF34
172662,UHF34
172594,UHF34
667400,UHF34
643490,UHF34
667340,UHF34
336620,UHF34
667316,UHF34
171715,UHF34
336629,UHF34
412663,CD
216432,CD
216431,CD
743607,CD
216618,CD
216617,CD
827023,CD
827047,CD
167698,CD
826001,CD
121656,CD
549416,CD
549429,CD
336796,CD
216433,CD
216619,CD
216289,CD
216361,CD
171663,UHF34
211758,UHF34
171596,UHF34
667419,UHF34
602880,UHF34
171611,UHF34
171600,UHF34
171668,UHF34
171664,UHF34
549949,UHF34
549951,UHF34
602835,UHF34
667436,UHF34
171702,UHF34
222628,UHF42
170315,CD
170197,CD
213964,CD
334210,CD
334216,CD
649929,CD
213940,CD
742421,CD
169522,CD
169463,CD
410758,UHF42
823467,UHF42
605717,UHF42
742217,UHF42
173239,UHF34
166893,CD
166834,CD
741224,CD
603038,CD
216408,CD
216420,CD
216419,CD
743642,CD
827027,CD
825828,CD
826324,CD
826330,CD
121695,CD
216349,CD
216421,CD
216409,CD
171673,UHF34
667383,UHF34
171707,UHF34
743596,CD
222406,UHF42
222574,UHF42
222514,UHF42
222634,UHF42
338228,UHF34
338226,UHF34
172644,UHF34
171726,UHF34
336710,UHF34
643538,UHF34
667496,UHF34
171590,UHF34
211583,UHF34
643537,UHF34
799822,UHF42
130740,UHF42
130733,UHF42
315666,UHF42
315656,UHF42
799843,UHF42
130815,UHF42
827447,UHF42
518888,UHF42
518895,UHF42
518916,UHF42
628465,UHF42
131418,UHF42
171658,UHF34
179757,UHF42
649662,Borough
649674,UHF42
649949,CD
669863,CD
605344,CD
216388,CD
216387,CD
216610,CD
216609,CD
216459,CD
651036,CD
651017,CD
651047,CD
216314,CD
216386,CD
216608,CD
827585,UHF42
130886,UHF42
518795,UHF42
628536,UHF42
334203,CD
334239,CD
334329,CD
605984,CD
823512,CD
823513,CD
605985,CD
669900,CD
213968,CD
170201,CD
170319,CD
650007,CD
213979,CD
334201,CD
649914,CD
649950,CD
669952,CD
169563,CD
606038,CD
410986,CD
212815,UHF42
334103,UHF34
649864,UHF34
628532,Borough
131528,UHF42
826335,CD
216390,CD
216389,CD
216612,CD
826993,CD
827011,CD
605325,CD
667741,CD
643605,CD
216319,CD
216613,CD
216505,CD
216391,CD
216571,CD
667461,UHF34
172638,UHF34
667460,UHF34
219982,Borough
222502,UHF42
222436,UHF42
222562,UHF42
222478,UHF42
219980,Borough
222435,UHF42
743721,UHF42
650971,UHF34
338221,UHF34
650982,UHF34
336638,UHF34
643466,UHF34
667352,UHF34
336668,UHF34
643496,UHF34
667412,UHF34
602836,UHF34
643450,UHF34
171566,UHF34
643465,UHF34
130738,UHF42
130748,UHF42
315674,UHF42
315653,UHF42
799852,UHF42
799851,UHF42
315635,Borough
799830,UHF42
799827,UHF42
827448,UHF42
518893,UHF42
518914,UHF42
216592,CD
651007,CD
338269,CD
651019,CD
338301,CD
216482,CD
216578,CD
216338,CD
216398,CD
216326,CD
334215,CD
823557,CD
823498,CD
214140,CD
547631,CD
547629,CD
669575,CD
334213,CD
669573,CD
212088,UHF34
547574,UHF34
170314,CD
213963,CD
649992,CD
411028,CD
649829,UHF34
518831,UHF42
412720,CD
216401,CD
216402,CD
216329,CD
643457,UHF34
412529,UHF42
740878,Borough
176660,UHF42
175255,UHF42
179268,Borough
643306,Borough
212315,UHF42
602689,Borough
643303,Borough
179269,Borough
602692,Borough
412417,Borough
176060,UHF42
602741,UHF42
740933,UHF42
176011,UHF42
740912,UHF42
179363,Borough
179358,Borough
179359,Borough
176072,UHF42
547409,UHF42
177195,UHF42
605706,UHF42
179498,Borough
547353,Borough
605649,Borough
547356,Borough
547358,Borough
212945,UHF42
669855,CD
334229,CD
667203,UHF42
176565,UHF42
825922,UHF34
743673,UHF34
743660,UHF34
172214,UHF34
211767,UHF34
742501,CD
411080,CD
334298,CD
742503,CD
671093,CD
605345,CD
412125,CD
338303,CD
651053,CD
742508,CD
823510,CD
170379,CD
334297,CD
173234,UHF34
174152,UHF34
669684,UHF34
823396,UHF34
823426,UHF34
628531,Borough
741239,CD
827012,CD
826339,CD
171617,UHF34
211775,UHF34
549943,UHF34
549945,UHF34
172622,UHF34
336650,UHF34
171704,UHF34
628463,UHF42
628442,UHF42
628449,UHF42
518885,Borough
131426,UHF42
131423,UHF42
216287,CD
216288,CD
743593,CD
216360,CD
216359,CD
165810,CD
165928,CD
667599,CD
336639,UHF34
336669,UHF34
336624,UHF34
172718,UHF34
172087,UHF34
172717,UHF34
171629,UHF34
741030,UHF34
743729,Borough
222560,UHF42
222561,UHF42
222476,UHF42
222477,UHF42
175401,UHF42
175317,UHF42
549838,UHF42
213619,CD
166879,CD
602990,CD
741182,CD
412801,CD
741266,CD
216564,CD
827017,CD
827045,CD
167705,CD
826019,CD
121663,CD
167646,CD
667633,CD
216457,CD
216565,CD
216313,CD
222472,UHF42
222460,UHF42
222430,UHF42
222418,UHF42
222526,UHF42
743717,UHF42
222428,UHF42
743722,UHF42
172645,UHF34
315660,UHF42
315649,UHF42
315640,UHF42
130744,UHF42
130753,UHF42
130737,UHF42
799847,UHF42
315647,UHF42
315658,UHF42
130796,UHF42
628467,UHF42
216468,CD
216467,CD
216456,CD
743630,CD
550044,CD
213596,CD
550050,CD
667695,CD
172101,UHF34
171659,UHF34
222471,UHF42
743715,UHF42
222525,UHF42
667707,CD
603027,CD
165847,CD
165965,CD
213626,CD
549423,CD
671116,CD
671118,CD
743620,CD
743632,CD
216395,CD
216396,CD
175377,UHF42
549880,UHF42
175451,UHF42
175441,UHF42
176691,UHF42
336534,UHF42
175367,UHF42
176701,UHF42
175357,UHF42
175903,UHF42
179278,Borough
175347,UHF42
549748,Borough
175388,UHF42
602721,UHF42
549780,UHF42
602742,UHF42
122022,UHF42
122011,UHF42
131513,UHF42
131550,Borough
131551,Borough
130917,UHF42
130896,UHF42
827596,UHF42
130926,Borough
670966,UHF42
549340,UHF42
549341,UHF42
605236,UHF42
670973,UHF42
549799,UHF42
175297,UHF42
212548,UHF42
179284,Borough
602691,Borough
549747,Borough
179274,Borough
667035,Borough
122032,UHF42
549361,UHF42
131244,UHF42
518970,UHF42
518960,UHF42
131253,UHF42
131263,Borough
151600,UHF42
151619,Borough
151618,Borough
131838,Borough
336842,CD
166015,CD
667766,CD
166001,CD
167594,CD
549837,UHF42
211435,Borough
177205,UHF42
669764,UHF42
179499,Borough
605652,Borough
168632,CD
170225,CD
168538,CD
179508,Borough
177187,UHF42
549991,CD
602934,CD
667521,CD
165841,CD
603060,CD
165959,CD
121668,CD
549428,CD
671122,CD
743637,CD
743624,CD
743625,CD
549840,UHF42
175318,UHF42
549841,UHF42
667221,UHF42
549871,UHF42
549751,Borough
605267,UHF42
549342,UHF42
549343,UHF42
549353,UHF42
549332,UHF42
518948,UHF42
628512,UHF42
628522,UHF42
518660,UHF42
629025,UHF42
629028,UHF42
518664,UHF42
173096,UHF34
605797,UHF34
172100,UHF34
172746,UHF34
336711,UHF34
549980,UHF34
741114,UHF34
172081,UHF34
222632,UHF42
222633,UHF42
743719,UHF42
165831,CD
213610,CD
603039,CD
603087,CD
550146,CD
667839,CD
549455,CD
605342,CD
743598,CD
216407,CD
602787,UHF42
670979,UHF42
122016,UHF42
549345,UHF42
670961,UHF42
211872,UHF34
173120,UHF34
211889,UHF34
605884,UHF34
649882,UHF34
823360,UHF34
742415,CD
605958,CD
669873,CD
669909,CD
826010,CD
549420,CD
549450,CD
605323,CD
670886,CD
605335,CD
336838,CD
667753,CD
336733,CD
216307,CD
216451,CD
216517,CD
216379,CD
211779,UHF34
602898,UHF34
216305,CD
222454,UHF42
222412,UHF42
222544,UHF42
650987,UHF34
171705,UHF34
643475,UHF34
171569,UHF34
799838,UHF42
315646,UHF42
799823,UHF42
130752,UHF42
799816,UHF42
799834,UHF42
827442,UHF42
518911,UHF42
518889,UHF42
216449,CD
216450,CD
216377,CD
216378,CD
743603,CD
336648,UHF34
172092,UHF34
549956,UHF34
222542,UHF42
121648,CD
671119,CD
602706,UHF42
175292,UHF42
605249,UHF42
549346,UHF42
670956,UHF42
670960,UHF42
549350,UHF42
605253,UHF42
518681,UHF42
669894,CD
823226,UHF42
669927,CD
742478,CD
212085,UHF34
547563,UHF34
212072,UHF34
605820,UHF34
547524,UHF34
410980,CD
742532,CD
823166,CD
169502,CD
649840,UHF34
173107,UHF34
547546,UHF34
173617,UHF34
179820,UHF42
179724,UHF42
179754,UHF42
179753,UHF42
179849,UHF42
178562,UHF42
823310,UHF42
606066,CD
547604,CD
547545,UHF34
547547,UHF34
173209,UHF34
173208,UHF34
212079,UHF34
547557,UHF34
669647,UHF34
605811,UHF34
669689,UHF34
173193,UHF34
212064,UHF34
547500,UHF34
173197,UHF34
173130,UHF34
169456,CD
169515,CD
605894,CD
606020,CD
823527,CD
742434,CD
547410,UHF42
169305,CD
547678,CD
547354,Borough
649649,Borough
333971,UHF42
742235,UHF42
605651,Borough
168498,CD
168616,CD
214123,CD
605940,CD
168455,CD
168573,CD
214110,CD
547605,CD
602745,UHF42
549864,UHF42
165897,CD
166664,CD
741246,CD
336846,CD
167771,CD
166650,CD
550070,CD
166626,CD
336804,CD
211390,Borough
175381,UHF42
667095,UHF42
122004,UHF42
549333,UHF42
670954,UHF42
643520,UHF34
216611,CD
222592,UHF42
222424,UHF42
222532,UHF42
743709,UHF42
338239,UHF34
650989,UHF34
602854,UHF34
211560,UHF34
799836,UHF42
315655,UHF42
130790,UHF42
827472,UHF42
518891,UHF42
518898,UHF42
518905,UHF42
628436,Borough
131432,UHF42
216462,CD
216504,CD
216503,CD
216570,CD
549911,UHF34
741111,UHF34
222591,UHF42
222464,UHF42
222465,UHF42
667701,CD
667743,CD
603045,CD
671117,CD
216569,CD
743619,CD
179287,Borough
602796,UHF42
667245,UHF42
122019,UHF42
122015,UHF42
628506,UHF42
628484,Borough
628526,UHF42
518669,UHF42
629034,UHF42
518665,UHF42
211866,UHF34
823429,UHF34
605815,UHF34
411022,CD
547519,UHF34
179765,Borough
179738,UHF42
179861,Borough
178528,UHF42
823232,UHF42
823328,Borough
669921,CD
606006,CD
605865,UHF34
173148,UHF34
547569,UHF34
411058,CD
518651,UHF42
670912,UHF34
549852,UHF42
212574,UHF42
670959,UHF42
670947,UHF42
628505,UHF42
628507,UHF42
628515,UHF42
629024,UHF42
629033,UHF42
169475,CD
169534,CD
823175,CD
168470,CD
168588,CD
547686,CD
179829,UHF42
823235,UHF42
823313,UHF42
411055,CD
212960,UHF42
410977,CD
169564,CD
606041,CD
169328,CD
629022,UHF42
629043,UHF42
629017,UHF42
518650,UHF42
629015,UHF42
743706,UHF42
670945,UHF42
122033,UHF42
550033,CD
667605,CD
605351,CD
219971,Borough
222485,UHF42
222611,UHF42
219965,Borough
827147,Borough
176019,UHF42
412531,UHF42
740996,UHF42
670887,CD
170386,CD
823164,CD
170367,CD
823286,UHF42
178550,UHF42
823340,Borough
178549,UHF42
823337,Borough
177229,UHF42
333993,UHF42
334026,UHF42
178592,UHF42
177804,UHF42
518644,Borough
629008,Borough
518643,Borough
629019,UHF42
518672,UHF42
131321,UHF42
121670,CD
550036,CD
667611,CD
549997,CD
605352,CD
121646,CD
605322,CD
671120,CD
547445,UHF42
605739,UHF42
177216,UHF42
177215,UHF42
410911,UHF34
823443,UHF34
173740,UHF34
823455,UHF34
173702,UHF34
173736,UHF34
547440,UHF42
219968,Borough
167712,CD
167688,CD
827021,CD
165838,CD
605736,UHF42
179793,UHF42
168597,CD
168479,CD
605973,CD
547721,CD
168467,CD
168585,CD
168497,CD
518675,UHF42
629040,UHF42
518684,UHF42
629018,UHF42
670930,UHF34
667353,UHF34
605274,UHF34
222626,UHF42
222494,UHF42
743710,UHF42
172683,UHF34
172684,UHF34
825958,UHF34
172699,UHF34
172688,UHF34
825903,UHF34
825970,UHF34
173194,UHF34
547514,UHF34
547512,UHF34
410815,UHF42
742244,UHF42
742208,UHF42
177911,UHF42
742209,UHF42
177239,UHF42
823436,UHF34
823403,UHF34
174213,UHF34
823448,UHF34
823445,UHF34
174214,UHF34
605994,CD
173188,UHF34
173630,UHF34
174276,UHF34
334173,UHF34
547588,UHF34
742383,UHF34
178543,UHF42
823325,UHF42
214143,CD
547452,UHF42
173137,UHF34
669674,UHF34
605832,UHF34
669668,UHF34
169489,CD
169548,CD
823203,CD
411001,CD
547621,CD
334212,CD
170409,CD
334218,CD
518648,UHF42
670923,UHF34
222446,UHF42
743708,UHF42
172695,UHF34
334254,CD
334284,CD
334290,CD
173205,UHF34
667364,UHF34
172624,UHF34
211561,UHF34
825926,UHF34
602887,UHF34
799866,Borough
315636,Borough
743595,CD
743611,CD
172102,UHF34
171660,UHF34
172748,UHF34
336717,UHF34
549986,UHF34
741120,UHF34
165954,CD
165836,CD
603048,CD
550107,CD
550105,CD
549440,CD
121682,CD
549442,CD
211393,Borough
131841,Borough
173098,UHF34
823420,UHF34
173632,UHF34
173190,UHF34
168489,CD
547707,CD
606009,CD
547709,CD
168491,CD
547713,CD
827040,CD
827014,CD
826996,CD
826321,CD
336781,CD
216487,CD
216583,CD
216331,CD
216343,CD
216403,CD
216595,CD
549927,UHF34
338227,UHF34
336656,UHF34
643484,UHF34
643483,UHF34
518917,UHF42
216594,CD
667641,CD
213609,CD
603030,CD
605327,CD
121666,CD
671115,CD
671113,CD
743629,CD
743617,CD
175404,UHF42
212571,UHF42
211871,UHF34
649828,UHF34
410992,CD
547665,CD
605991,CD
669906,CD
547701,CD
212075,UHF34
547535,UHF34
605990,CD
823497,CD
742424,CD
742419,CD
547630,CD
742425,CD
122150,UHF34
670911,UHF34
549395,UHF34
211769,UHF34
667389,UHF34
605285,UHF34
172694,UHF34
825915,UHF34
825876,UHF34
334281,CD
742497,CD
605829,UHF34
605750,UHF42
742250,UHF42
823376,UHF34
334279,CD
410996,CD
649752,UHF42
168615,CD
605901,CD
165956,CD
550111,CD
603054,CD
550113,CD
165824,CD
550069,CD
172221,UHF34
602831,UHF34
743669,UHF34
743679,UHF34
212555,UHF42
175389,UHF42
175315,UHF42
175399,UHF42
825757,UHF42
176649,UHF42
176659,UHF42
825724,UHF42
827130,UHF42
602940,CD
213579,CD
121689,CD
169423,CD
411048,CD
411047,CD
168656,CD
168644,CD
170237,CD
170267,CD
649901,CD
222458,UHF42
222584,UHF42
222585,UHF42
168559,CD
169296,CD
168529,CD
547651,CD
605723,UHF42
177959,UHF42
823236,UHF42
177939,UHF42
410827,UHF42
605753,UHF42
742259,UHF42
177948,UHF42
177778,UHF42
547402,UHF42
170299,CD
170181,CD
213948,CD
177263,UHF42
212816,UHF42
649725,UHF42
178515,UHF42
178487,UHF42
178485,UHF42
649755,UHF42
669742,UHF42
178494,UHF42
178410,UHF42
410763,UHF42
742189,UHF42
410742,UHF42
177795,UHF42
177250,UHF42
177796,UHF42
649680,UHF42
669823,UHF42
169380,CD
169439,CD
411006,CD
410967,CD
169421,CD
169362,CD
669802,UHF42
334000,UHF42
649713,UHF42
178510,UHF42
211422,Borough
166636,CD
165869,CD
550028,CD
167509,CD
167533,CD
167651,CD
213442,CD
167669,CD
667669,CD
667597,CD
336850,CD
177816,UHF42
177868,UHF42
410781,UHF42
174229,UHF34
549912,UHF34
211764,UHF34
222531,UHF42
222530,UHF42
743705,UHF42
122149,UHF34
122132,UHF34
172706,UHF34
825930,UHF34
336741,CD
742485,CD
212070,UHF34
173131,UHF34
547518,UHF34
547520,UHF34
605726,UHF42
742226,UHF42
410830,UHF42
410746,UHF42
742256,UHF42
823379,UHF34
334327,CD
650040,CD
334273,CD
649986,CD
547366,Borough
178420,UHF42
212797,UHF42
169386,CD
212804,UHF42
130418,UHF42
177814,UHF42
643641,CD
336739,CD
667699,CD
169561,CD
168558,CD
170446,CD
169325,CD
518671,UHF42
628936,UHF42
222543,UHF42
549918,UHF34
122134,UHF34
222519,UHF42
743707,UHF42
549392,UHF34
742479,CD
410740,UHF42
742166,UHF42
742220,UHF42
334021,UHF42
669769,UHF42
649668,UHF42
742531,CD
178432,UHF42
669739,UHF42
177861,UHF42
742186,UHF42
410792,UHF42
165885,CD
336805,CD
669641,UHF34
547565,UHF34
605859,UHF34
166652,CD
605841,UHF34
173141,UHF34
605808,UHF34
669704,UHF34
605796,UHF34
212065,UHF34
336762,CD
741255,CD
167745,CD
549992,CD
741129,CD
175338,UHF42
336507,UHF42
549776,UHF42
740910,UHF42
175349,UHF42
176693,UHF42
165858,CD
165900,CD
550121,CD
336849,CD
741165,CD
412095,CD
216532,CD
216531,CD
667087,UHF42
643335,UHF42
816811,CD
816870,UHF42
816814,CD
154584,CD
179723,UHF42
179742,UHF42
179838,UHF42
179759,UHF42
179855,UHF42
179755,UHF42
179763,Borough
212829,UHF42
212808,UHF42
333994,UHF42
178405,UHF42
547720,CD
169293,CD
168526,CD
121684,CD
549444,CD
605347,CD
549445,CD
671106,CD
166744,CD
412740,CD
741205,CD
412098,CD
827129,UHF42
827119,UHF42
827148,Borough
827109,UHF42
338263,CD
651040,CD
216368,CD
131531,UHF42
131541,UHF42
130889,UHF42
827595,UHF42
628539,UHF42
628547,UHF42
518787,Borough
518826,UHF42
169323,CD
170444,CD
170426,CD
742476,CD
169306,CD
170445,CD
411091,CD
170385,CD
170343,CD
823343,CD
823480,CD
823537,CD
170355,CD
823161,CD
170399,CD
170381,CD
823522,CD
547682,CD
214134,CD
168598,CD
547680,CD
214152,CD
214153,CD
669942,CD
606030,CD
547641,CD
212076,UHF34
173135,UHF34
742163,UHF42
742184,UHF42
177902,UHF42
605684,UHF42
174223,UHF34
174225,UHF34
823412,UHF34
174242,UHF34
823361,UHF34
669582,CD
170303,CD
649959,CD
649965,CD
669907,CD
649995,CD
178483,UHF42
178490,UHF42
669817,UHF42
333973,UHF42
177881,UHF42
742246,UHF42
410757,UHF42
410735,UHF42
742276,UHF42
742216,UHF42
166631,CD
167752,CD
167516,CD
167634,CD
213407,CD
643572,CD
154572,CD
518903,UHF42
131437,UHF42
130813,UHF42
130792,UHF42
628453,UHF42
628895,UHF42
222619,UHF42
412010,UHF42
222558,UHF42
412020,UHF42
222433,UHF42
412006,UHF42
222559,UHF42
222474,UHF42
222475,UHF42
175905,UHF42
740973,UHF42
175360,UHF42
175370,UHF42
628962,Borough
518540,UHF42
518636,UHF42
628905,UHF42
518616,UHF42
628884,UHF42
628992,UHF42
131448,UHF42
628896,UHF42
167660,CD
213433,CD
667717,CD
173222,UHF34
173154,UHF34
212093,UHF34
547587,UHF34
605883,UHF34
547589,UHF34
669617,UHF34
740916,UHF42
336882,CD
336792,CD
176509,UHF42
667057,UHF42
336511,UHF42
176611,UHF42
336544,UHF42
412449,UHF42
816900,UHF42
151623,UHF42
827475,UHF42
628437,UHF42
518542,UHF42
412427,UHF42
741007,UHF42
175939,UHF42
740947,UHF42
222511,UHF42
222510,UHF42
222630,UHF42
222631,UHF42
518522,UHF42
410741,UHF42
177857,UHF42
550043,CD
167764,CD
336810,CD
643638,CD
167528,CD
213419,CD
336808,CD
410748,UHF42
177875,UHF42
173223,UHF34
173155,UHF34
212094,UHF34
547592,UHF34
547590,UHF34
605886,UHF34
669614,UHF34
165906,CD
166673,CD
550139,CD
176688,UHF42
176697,UHF42
176686,UHF42
549851,UHF42
336816,CD
167762,CD
550079,CD
741213,CD
643386,UHF42
176613,UHF42
336496,UHF42
816896,UHF42
816891,UHF42
154579,CD
151645,UHF42
151632,UHF42
151655,UHF42
154607,CD
518899,UHF42
131451,UHF42
130817,UHF42
518630,UHF42
518534,UHF42
628995,UHF42
628901,UHF42
518604,UHF42
628969,UHF42
628873,UHF42
175941,UHF42
175967,UHF42
222427,UHF42
412016,UHF42
222469,UHF42
412026,UHF42
176679,UHF42
176717,UHF42
175909,UHF42
176707,UHF42
518524,UHF42
628997,UHF42
214122,CD
334306,CD
669931,CD
170178,CD
170326,CD
170208,CD
170284,CD
213933,CD
170190,CD
547509,UHF34
173138,UHF34
669665,UHF34
173192,UHF34
173241,UHF34
213957,CD
334261,CD
649974,CD
170191,CD
213975,CD
650028,CD
213976,CD
669940,CD
334318,CD
650031,CD
170296,CD
169529,CD
169470,CD
169500,CD
669820,UHF42
178497,UHF42
177909,UHF42
336832,CD
742225,UHF42
547584,UHF34
549791,UHF42
175900,UHF42
176708,UHF42
741216,CD
336834,CD
216501,CD
216502,CD
667183,UHF42
816858,UHF42
816754,CD
816739,CD
816778,CD
151633,UHF42
151644,UHF42
151640,UHF42
518909,UHF42
628458,UHF42
518535,UHF42
412437,UHF42
222589,UHF42
222505,UHF42
222504,UHF42
179442,Borough
740892,Borough
336615,UHF42
518621,UHF42
628982,UHF42
131428,UHF42
334084,UHF34
649797,UHF34
669706,UHF34
669661,UHF34
174195,UHF34
174127,UHF34
177879,UHF42
410813,UHF42
410816,UHF42
177858,UHF42
549809,UHF42
175906,UHF42
176704,UHF42
222557,UHF42
222473,UHF42
336505,UHF42
212431,UHF42
176535,UHF42
643398,UHF42
643401,UHF42
742207,UHF42
177827,UHF42
178456,UHF42
649809,UHF34
173753,UHF34
669759,UHF42
649745,UHF42
649700,UHF42
823277,UHF42
178541,UHF42
605711,UHF42
742211,UHF42
550076,CD
741210,CD
336840,CD
336516,UHF42
336561,UHF42
549830,UHF42
165903,CD
166670,CD
550130,CD
741264,CD
216376,CD
816781,CD
816834,UHF42
151642,UHF42
154576,CD
154606,CD
151624,UHF42
628438,UHF42
